,ampl,autocor,br_fa,eta,famp,mad,stet_K,totvar,Q,M,pTime,pAmp,VType,EPIC,peak1_period,peak2_period,peak3_period,peak1_amp,peak2_amp,peak3_amp,num_sigpeaks
32,14016.0,8,0.6950974459999999,0.654608607,534823.6037,2865.0,0.8003253109999999,19019.21278,0.29,-0.39,1.95,0.002,QPS,203774126,18.033461359523784,378.7026885499995,14.026025501851834,0.007108971358612048,0.07060048613597693,0.005384549117557187,1
33,1022.226152,74,1.90323989,0.002339233,856.8837721000001,378.89523629999997,0.833848233,224.7887831,0.17,0.49,8.93,0.18,QPD,203785905,383.81070664999925,21.32281703611107,42.64563407222214,0.2214359294820832,0.014870415725879495,0.051224696920748526,3
34,876.7332457999998,106,0.48318171600000004,0.04457751,627.8728669,188.17671,0.780790348,132.38661509999997,1.0,-0.59,35.65,0.11,B,203786695,383.81066135000077,42.64562903888898,22.577097726470633,0.08461042480879002,0.2986198665392532,0.10767746294090813,3
35,148.65266499999998,413,1.929060204,0.051275358,157.932783,34.72806426,0.760611613,13.46001971,0.43,0.06,1.28,0.09,QPS,203789325,383.81058149999944,21.3228100833333,17.445935522727247,0.8181830741764938,0.07788343378278277,0.05360683196317503,3
36,509.4438306,19,0.532062303,0.18053079,214.05231459999996,26.28577808,0.657956956,20.422307399999998,0.97,-0.41,29.89,0.14,B,203789507,383.8105161999988,38.38105161999989,23.988157262499925,0.13974214689674358,0.06273858655753653,0.06724546967517507,3
37,9016.445285,23,1.9117626159999999,0.010683158,6470.7582090000005,1639.716001,0.688918755,2344.3088789999997,0.84,0.37,4.0,0.72,APD,203791768,383.8106921000008,1000.0,1000.0,0.0614303200967836,1000.0,1000.0,1
38,7321.422887000001,74,0.615558643,0.010365105999999999,5913.794745,1527.6064470000001,0.8004027029999999,1214.838459,0.55,-0.25,4.46,0.47,B,203794605,63.11711534166648,27.050192289285636,17.213758729545404,0.40181329032290364,0.06210676972023732,0.046772398625561144,3
39,636.1368947999999,128,0.8918855790000001,0.007723356999999999,600.3141779,223.30195719999998,0.809219531,105.9022511,0.3,-0.06,14.71,0.1,QPS,203797163,383.8107012500018,20.200563223684302,38.38107012500018,0.20867339045210428,0.0856844738534194,0.1254207956540371,3
40,295.4879119,717,0.540560312,0.032880278,157.24257240000003,75.59102697,0.829456833,15.44858607,0.55,0.12,1.26,0.07,MP,203801323,127.86878323333289,38.360634969999865,1000.0,0.8733522230569094,0.14696604923379508,1000.0,2
41,7963.778573999999,102,4.133043449,0.00239532,5702.250306,1077.559317,0.724605473,1028.260796,0.97,1.1,7.31,0.2,APD,203806628,127.93689624999993,47.97633609374998,27.41504919642856,0.31109254998952685,0.08047827172520133,0.04049557414948809,3
42,180800.9611,43,1.0318050090000002,0.007607462,89407.33447,34121.51982,0.469167183,31700.239019999997,0.56,0.08,4.24,0.56,QPD,203810851,383.8105102999998,31.984209191666654,20.2005531736842,0.34031023173481917,0.0991493435181778,0.14004485333030622,3
43,4808.4056869999995,69,0.727053697,0.014342684,3652.2985240000003,894.8272383,0.783634481,682.6217793,0.84,-0.29,20.33,0.31,B,203822485,383.8106878000007,38.38106878000008,20.200562515789514,0.047202642514960313,0.12825267936061757,0.059734162287374076,3
44,238.5602965,740,1.481043031,0.033199242000000004,120.42299840000001,69.48112805,0.864331757,8.732138117,0.56,-0.12,0.68,0.17,MP,203822946,127.93688638333379,25.587377276666757,38.381065915000136,0.8706216480076442,0.054412579275119964,0.13037150270907302,3
45,2642.5907859999998,99,0.788494096,0.0017277920000000001,2196.014755,745.6995119,0.757878194,398.35605879999997,0.59,0.32,11.9,0.28,QPD,203824153,127.90285028333301,38.3708550849999,11.99089221406247,0.1647983380968948,0.06954987073221328,0.43180439047329333,3
46,399.72502910000003,638,1.5736010059999999,0.008181604,369.031657,165.7560804,0.860049405,90.2604467,0.07,0.03,3.97,0.09,P,203826403,191.90533897500018,1000.0,1000.0,0.799545263118359,1000.0,1000.0,1
47,21175.22802,56,0.7347943109999999,0.002831411,17702.61891,4267.329251,0.730741471,4177.6311590000005,0.83,-0.18,14.55,0.38,S,203833873,383.7085185999991,13.70387566428568,34.88259259999992,0.06124366346187868,0.15208747289153882,0.04463653704946473,3
48,238.37308790000003,28,0.898573682,0.036729514,180.62915139999998,51.30254689,0.815508627,71.49882552,0.3,-0.06,2.63,0.17,QPS,203837701,383.8106707499992,1000.0,1000.0,0.24535741584352902,1000.0,1000.0,1
49,40.18670414,46,0.7526100990000001,0.26313314,29.44395543,4.65434678,0.788757485,3.904040021,0.87,-0.13,50.36,0.22,S,203842632,383.1977158000018,22.541042105882457,42.57752397777798,0.008529666572222804,0.01724672892482735,0.1054469028672834,3
50,132.41048519999998,10,2.7787138039999997,0.07495908400000001,68.85376322,21.35067124,0.7586331959999999,6.888048181,0.53,0.69,1.35,0.14,QPD,203843009,191.90525522500025,1000.0,1000.0,0.06899035368747022,1000.0,1000.0,1
51,27016.552069999998,52,1.048478271,0.0018330520000000002,22478.32461,8161.22265,0.7807339640000001,7317.415421,0.31,0.1,8.93,0.35,QPD,203843911,377.6810210500003,41.964557894444475,25.178734736666687,0.053846896819843025,0.04047223365587912,0.07495100282685083,3
52,851.1133950999999,72,0.791739592,0.009259775999999999,1353.836493,345.2149037,0.789666855,236.0635826,0.17,-0.13,8.06,0.05,QPS,203848625,29.130966415384588,75.74051267999994,18.935128169999984,0.02569663551409904,0.04793547174497421,0.018204267667369423,3
53,203.97517109999998,812,1.9403926009999999,0.00959046,247.8456757,89.15892282,0.9130733390000001,13.43210799,1.0,0.03,78.76,0.07,L,203848661,127.93688773333389,38.38106632000017,12.79368877333339,0.9650936300056595,0.14226957377448515,0.009575092702419016,3
54,19.93688896,211,1.290053007,0.42221979200000004,12.95323566,3.912986175,0.8006528,1.9862986809999998,0.84,0.14,39.64,0.23,QPS,203849739,383.7085085499985,1000.0,1000.0,0.32623699646015375,1000.0,1000.0,1
55,439.0528546,34,1.061957692,0.017516134,275.2589862,80.80231992,0.76942381,88.53288124,0.66,0.03,2.87,0.22,QPD,203850058,14.215210333333275,127.93689299999944,18.276698999999923,0.0338290604375982,0.15618188514228135,0.026089183320966495,3
56,19792.89666,32,0.7444103559999999,0.0019527829999999998,18142.0685,6124.08636,0.672002471,8596.81026,0.38,-0.14,3.91,0.18,MP,203850605,126.2342132333333,1000.0,1000.0,0.002587523340017903,1000.0,1000.0,0
57,2138.270427,47,1.069359552,0.018535647,2758.572916,428.7446074,0.642013175,506.1241181,0.42,0.07,3.52,0.04,MP,203851860,191.90535902499957,34.891883459090835,19.190535902499956,0.22321885775975214,0.0625566555265851,0.012600750098866924,3
58,138.2903569,124,1.139135992,0.055568621,116.9915794,23.52418678,0.741733896,22.66218651,1.0,-0.3,79.48,0.12,B,203852282,383.8106849499991,27.415048924999937,47.976335618749886,0.3155555293309146,0.2364066084894431,0.07703998138977243,3
59,364.8725145,87,0.18272432100000002,0.100569547,259.73277909999996,31.45285513,0.624468589,23.14052959,0.92,-1.0,55.84,0.1,B,203856109,47.97631446250023,16.687413726087037,1000.0,0.34303285018144825,0.05708218495635212,1000.0,2
60,719.3528658,40,0.8893185140000001,0.014412462,482.45720889999996,203.0153583,0.795688042,152.924894,0.7,0.29,4.03,0.08,QPD,203856244,383.8106718499989,38.38106718499989,1000.0,0.41048714922424245,0.2014102786219077,1000.0,2
61,1276.314562,53,1.5316378640000001,0.002104464,945.5102187000001,455.3416926,0.85635295,373.3408604,0.08,0.4,6.25,0.2,QPD,203860592,383.8106849499991,63.968447491666524,29.523898842307624,0.015048730189601145,0.022812222468197238,0.009863286245453807,3
62,69.38406986,16,1.8909230469999998,0.48692215200000005,19.82259319,6.50920328,0.733026567,5.708554806,0.67,0.38,4.31,0.16,QPD,203862309,47.97633567500014,383.81068540000115,12.793689513333371,0.05892267800158398,0.04867051390118445,0.020401795625538253,3
63,24.3246991,42,0.703434243,0.662015008,17.19540402,2.61243705,0.763138445,1.9461702159999998,0.75,-0.14,4.1,0.14,QPS,203863066,29.46888904615382,63.84925959999994,3.8309555759999965,0.18103907169600217,0.055726157027403106,0.007734360124094601,2
64,95.30528617,26,0.8006167609999999,0.048312164000000005,71.33424629,14.30674251,0.75510528,13.80528807,0.93,-0.25,13.22,0.56,B,203864032,63.95141848333309,7.379009824999971,22.571088876470505,0.05126219553811575,0.05007643936310973,0.020375040988616595,3
65,310.07802589999994,666,1.221862865,0.012003458,247.8681708,132.98057340000003,0.8497383490000001,65.5166446,0.13,-0.12,3.16,0.09,P,203867167,127.93688585000001,38.38106575500001,25.587377170000007,0.8037805827358683,0.08373257424226051,0.02474104759153663,3
66,211.8958605,85,0.5843803089999999,0.023498637000000003,172.8545364,38.21319354,0.786414987,32.1517974,0.57,-0.24,12.5,0.18,QPS,203870022,22.577098997058943,63.96844715833367,15.992111789583417,0.08148984607084479,0.07997142498689512,0.2117025438853573,3
67,777.1068837,45,0.77599021,0.006992248,542.8773164,209.46634319999998,0.830787319,153.8029429,0.96,-0.19,10.24,0.24,S,203870058,383.81069230000094,42.64563247777788,1000.0,0.3460157329282006,0.09319552902283809,1000.0,2
68,23269.5,26,0.721403679,0.17501928100000003,304580.8955,5085.75,0.80106316,13691.394240000001,1.0,-0.03,7.4,0.004,N,203876897,76.7621087100001,6.39684239250001,16.687414936956547,0.1910610671965301,0.0077631266977898515,0.02433390365953476,2
69,98.72176905,21,0.695377393,0.074115927,68.76919475,26.19896067,0.809262748,5.671102176000001,0.08,-0.09,1.62,0.13,P,203877533,95.95266017499966,10.966018305714247,19.190532034999933,0.4304995403990581,0.0018504541071317025,0.00751895894588464,1
70,3060.713832,744,0.906683738,0.08215836,24822.79263,888.9703807,0.843368723,951.3314572999999,0.66,0.13,0.28,0.02,MP,203881373,191.90532992499922,38.38106598499984,15.35242639399994,0.8144742638830499,0.11043068344292745,0.01617007993366875,3
71,73.56212695,25,1.1309055590000001,0.137118944,48.82238388,17.06966336,0.798558909,20.30511785,0.6,0.05,2.4,0.52,QPS,203881640,23.988167109375095,95.95266843750038,38.38106737500016,0.07991126175270327,0.13580259578441792,0.025274816844374055,3
72,201.1509794,52,4.802709126,0.031899784,141.1873034,28.52272716,0.7077384590000001,37.52853586,0.38,0.96,6.76,0.21,QPD,203887087,383.8106885499996,42.645632061111066,1000.0,0.1145495950736403,0.021799312953522356,1000.0,2
73,1838.3402899999999,53,0.813592785,0.06124587,1911.7097379999998,326.9701956,0.7651313479999999,263.5005827,0.94,-0.13,8.19,0.05,S,203889938,95.95262500000047,27.41503571428585,54.8300714285717,0.14025499183608692,0.06036780549154849,0.16118897050517145,3
74,15.01209895,76,0.486985715,0.994980772,9.123316173,1.952855205,0.752604348,0.9148143990000001,1.0,-0.14,77.8,0.21,U,203891751,76.76213617999974,42.645631211110974,22.577098876470515,0.08965431939151204,0.11652635639992306,0.08589095198442305,3
75,6045.659488,663,2.2762662430000002,0.00033976,5647.607298,1974.012045,0.7905879570000001,703.391484,1.0,0.6,24.38,0.31,APD,203892903,95.95265357500011,34.89187402727276,21.322811905555582,0.770513678546568,0.12576407559918318,0.02381491353031138,3
76,96.07841836,31,12.22547843,0.044778175,96.63648419,5.80782299,0.328832565,5.710269604,1.0,0.26,8.34,0.14,APD,203893434,63.96844600833333,31.984223004166665,20.20056189736842,0.09803633171342173,0.20010362535720894,0.10056187257620355,3
77,154.0507731,47,0.385766204,0.057838732000000004,191.54684939999999,28.729112199999996,0.18502224399999997,37.39061984,0.56,-0.43,3.97,0.19,QPS,203893891,22.565080932353045,383.6063758500017,38.36063758500017,0.003455657961269795,0.08595868968968581,0.045107379155258184,2
78,19.19793205,215,0.361234467,0.482436395,13.09232076,2.54157239,0.765140006,0.839431748,0.71,-0.16,1.36,0.12,QPS,203895738,94.70119901249973,9.019161810714259,15.783533168749953,0.25132619488351104,0.00024393213787479075,0.032843123335125526,2
79,11479.496790000001,23,1.122029631,0.010045504,7575.705228,2231.053438,0.78972549,2796.053962,0.74,0.08,2.45,0.11,QPS,203895983,95.82492247499998,27.378549278571423,1000.0,0.1610095732342872,0.0351549057542747,1000.0,2
80,145.1685428,834,1.120457064,0.021645452000000003,158.0503539,60.49161677,0.846343287,9.340834409,1.0,0.19,21.68,0.08,L,203896277,383.8106778999986,1000.0,1000.0,0.9330114086633369,1000.0,1000.0,1
81,16999.63954,64,0.388965461,0.021959104,12404.80415,3080.622954,0.708985341,2849.606758,0.61,-0.83,5.95,0.48,B,203899786,378.7026068499995,10.235205590540525,19.931716149999975,0.3519873342886855,0.01989976892010773,0.003910429983949306,2
82,20.9441413,110,1.5176942740000001,0.783940152,14.54480532,3.17608297,0.7570320209999999,1.3095615520000001,0.95,-0.04,23.54,0.08,N,203904213,383.810680900001,20.200562152631633,29.52389853076931,0.19895264395491366,0.15562577719316875,0.11343460117064282,3
83,422.28542239999996,132,0.419995259,0.009572659,327.4883809,85.47947295,0.8148049270000001,72.60984918,1.0,-0.66,23.82,2.11,B,203905576,191.90532885000042,12.380988958064542,34.89187797272734,0.2683079927897294,0.008257945502728122,0.21141628257837172,2
84,28956.631530000002,123,0.734867197,0.016819733,26138.57791,6824.284876999999,0.75028539,4184.431705,1.0,-0.31,24.07,0.18,B,203905625,378.49833045000196,1000.0,1000.0,0.06570892802234526,1000.0,1000.0,1
85,530.3738403,16,0.6862295629999999,0.01370951,210.8219792,156.5489818,0.827644983,114.8331071,0.36,-0.29,1.89,1.13,QPS,203905980,27.050189260714237,378.70264964999933,1000.0,0.002087970592668052,0.008655431555987633,1000.0,1
86,16.33183885,19,1.068094736,0.762367702,5.790502781,3.06992428,0.78077633,0.804072124,0.77,0.0,1.41,0.16,QPS,203912136,63.95139168333345,21.317130561111146,15.987847920833362,0.31254443929697023,0.047363617563241214,0.02234835018035318,3
87,589.3289936000001,61,0.516828495,0.009270007,403.3912308,119.27814129999999,0.799700339,104.5842078,0.82,-0.11,28.05,0.44,S,203912674,383.81064745000003,34.891877040909094,14.761947978846154,0.0342250653183709,0.3366170961963413,0.05624426138933378,3
88,16195.60785,183,0.968715269,0.015796945,14066.72791,4450.980318999999,0.789693035,2211.583581,1.0,-0.37,13.53,0.26,S,203913804,126.20015909999968,12.62001590999997,31.55003977499992,0.4432983487691873,0.015112984778793212,0.0877359786530141,3
89,85.43920371,185,1.040557412,0.323235338,51.71086255,11.84352737,0.754396815,8.58530558,1.0,0.04,37.86,0.08,U,203914960,383.81065659999877,27.41504689999991,47.976332074999846,0.08514101278967168,0.179528952776768,0.3158525088895556,3
90,440.88824220000004,22,0.823028538,0.019514148999999998,228.2199685,79.35695484,0.778627574,115.7597318,0.42,-0.06,2.87,0.36,QPS,203915424,383.81067190000067,31.98422265833339,18.276698661904792,0.011490982513943131,0.00827600244192122,0.004706911053791905,1
91,759.7758192000001,760,2.125334656,0.01250247,2240.003244,301.7851117,0.8399750159999999,106.8717758,1.0,0.1,6.93,0.03,L,203916376,377.9875094499994,1000.0,1000.0,0.977216849270143,1000.0,1000.0,1
92,128.2310634,20,1.133890307,0.025874327000000003,88.34181338,31.20728648,0.8048231840000001,34.31623596,0.71,0.09,2.58,0.38,QPS,203917608,383.8106772000015,1000.0,1000.0,0.02263813856967189,1000.0,1000.0,1
93,119.78653349999999,248,3.828586428,0.080290268,93.21377894,19.30288473,0.7245376659999999,12.83275928,0.94,0.86,64.67,0.2,APD,203919315,63.968445374999874,31.984222687499937,20.200561697368382,0.3113813141594008,0.38417683906965056,0.1067036306905613,3
94,13.37055989,193,0.692155216,0.9632224779999999,7.620790717,2.31428446,0.7956509070000001,0.633599007,1.0,-0.04,12.77,0.69,N,203920354,95.74834222499987,7.092469794444434,21.277409383333303,0.40164902815205505,0.004286529909029046,0.01946231358636915,2
95,88.95910131,812,0.800626913,0.134173823,60.71951159,37.11202267,0.919591347,5.143007142,1.0,0.02,40.29,0.09,N,203923185,95.95266064999976,38.3810642599999,19.19053212999995,0.8804581401525954,0.031013306724697227,0.04980334250433229,3
96,9741.958523000001,32,1.3756592330000001,0.00308815,9912.755705,3015.819059,0.855943569,3959.175956,0.18,0.27,3.47,0.07,P,203924502,126.23420346666688,37.87026104000006,25.246840693333375,0.07392076776828793,0.013174148804649144,0.011311573645773567,3
97,346.5639362,485,1.213875823,0.003241318,335.6520956,85.32389828,0.773335821,14.33793758,1.0,0.09,37.51,0.36,L,203925443,383.8106818999995,42.64563132222217,25.5873787933333,0.7632181752276423,0.5865186438303602,0.13180082331480744,3
98,27.979196299999998,66,1.5350841819999999,0.250381906,18.20802231,4.55025057,0.7945064709999999,3.280048106,0.88,-0.12,9.3,0.46,S,203926424,383.6063378499989,47.950792231249864,23.975396115624932,0.18367460876528136,0.3278114150300416,0.10660179331946584,3
99,19278.68467,280,2.439486323,0.007830076,15198.06145,4214.065746,0.74184717,1222.7633349999999,0.5,0.58,0.69,0.17,APD,203927902,63.86628745000015,1000.0,1000.0,0.4880435258700057,1000.0,1000.0,1
100,5027.936442,36,0.39786941600000003,0.0035527590000000004,4539.4447740000005,1576.397146,0.7620812929999999,1752.937493,0.54,-0.66,4.39,2.41,B,203928175,18.262104859523856,8.716004592045476,10.092215843421076,0.035762560074361,0.001477354652402521,0.06195751343401175,2
101,167.1637019,40,0.7633100970000001,0.024374543,140.0797217,49.87708876,0.819609157,63.65876054,0.2,-0.07,3.57,0.12,QPS,203929332,383.8106529499987,38.38106529499987,15.352426117999947,0.3129245784701791,0.09287634678044707,0.0021290033646682556,2
102,89425.59388,40,0.947243542,0.004178826,66731.67646,11517.95727,0.6052331470000001,13443.164190000001,0.88,-0.11,21.02,0.11,S,203930599,383.8106724999989,47.97633406249986,27.415048035714207,0.05188809659755608,0.09020386858252283,0.04499630047827619,3
103,1770.8512469999998,8,1.128479464,0.7575892409999999,28791.47143,238.77126209999997,0.7468253229999999,1208.417866,0.97,0.1,41.25,0.002,N,203931628,383.8106023499995,15.99210843124998,11.288547127941161,0.0341033625179061,0.048516624380037246,0.019497541922174285,3
104,754.8511529,818,1.19097368,0.004927894,823.1296966,352.87697579999997,0.898629352,132.5416012,0.49,0.35,2.38,0.08,QPD,203933268,191.90532415000007,25.587376553333343,19.190532415000007,0.9078232343043661,0.03930775113751317,0.03163966214029241,3
